0;17
0;2387
0;4734
0;5544
0;2006
1;5384
1;4359
1;954
1;1805
1;2450
2;5602
2;1137
2;1136
2;949
2;3604
3;1992
3;1415
3;1059
3;3033
3;4553
4;3435
4;4936
4;3989
4;1702
4;2443
5;275
5;1074
5;80
5;4012
5;2433
6;4330
6;5732
6;3616
6;4225
6;2473
7;4810
7;1582
7;3275
7;2664
7;4052
8;2527
8;157
8;3583
8;4037
8;2015
9;2640
9;5240
9;2801
9;3190
9;5562
10;2486
10;4950
10;5407
10;775
10;334
11;784
11;2346
11;3183
11;4463
11;4456
12;2317
12;4310
12;1514
12;1205
12;4857
13;2475
13;5414
13;3588
13;393
13;1927
14;1414
14;972
14;755
14;2012
14;5945
15;1551
15;3674
15;2511
15;2224
15;2199
16;539
16;1529
16;5725
16;3430
16;2190
17;2387
17;5544
17;4734
17;2006
18;806
18;4915
18;1002
18;5730
18;3786
19;2483
19;592
19;4838
19;3156
19;4334
20;2727
20;5779
20;5987
20;1460
20;1680
21;612
21;3739
21;4211
21;656
21;2045
22;585
22;5300
22;1245
22;1994
22;4128
23;2905
23;740
23;5709
23;1824
23;279
24;3425
24;3484
24;4560
24;2102
24;4528
25;3977
25;3758
25;3532
25;1447
25;2642
26;5247
26;2601
26;3137
26;1501
26;2126
27;3706
27;785
27;3278
27;3052
27;5495
28;3139
28;4448
28;5376
28;1383
28;5658
29;4446
29;1704
29;4374
29;1855
29;3864
30;50
30;2020
30;188
30;89
30;651
31;1614
31;5201
31;5181
31;3854
31;389
32;3784
32;359
32;1243
32;5245
32;5274
33;3102
33;4234
33;2931
33;2648
33;2083
34;195
34;4309
34;3980
34;388
34;3635
35;4713
35;1013
35;4588
35;2407
35;1623
36;2064
36;2659
36;1476
36;832
36;1954
37;2305
37;1603
37;2850
37;3056
37;5394
38;482
38;3091
38;5848
38;2275
38;1820
39;5002
39;715
39;5792
39;95
39;2021
40;2636
40;4509
40;60
40;3662
40;4209
41;2721
41;284
41;4451
41;3773
41;3214
42;3670
42;2895
42;1679
42;3947
42;383
43;896
43;1902
43;5858
43;4898
43;3789
44;5400
44;5421
44;5950
44;3583
44;1663
45;4549
45;4044
45;2414
45;371
45;853
46;3770
46;3623
46;2949
46;1703
46;5116
47;1050
47;2036
47;1204
47;509
47;2676
48;2830
48;5619
48;1939
48;1385
48;2615
49;4592
49;1266
49;4409
49;4999
49;5688
50;188
50;651
50;468
50;4747
51;1244
51;4508
51;5648
51;1703
51;111
52;4815
52;3138
52;1943
52;236
52;3371
53;4381
53;1069
53;3378
53;1962
53;4032
54;1282
54;3309
54;237
54;3874
54;5307
55;4151
55;5284
55;3059
55;5235
55;422
56;4108
56;5285
56;399
56;2758
56;5031
57;1719
57;5479
57;5505
57;3875
57;3376
58;2743
58;3416
58;709
58;4093
58;3401
59;3987
59;1984
59;2423
59;5534
59;2421
60;3662
60;2636
60;4509
60;1521
61;234
61;1629
61;1001
61;5211
61;621
62;4618
62;3921
62;5565
62;4492
62;4783
63;2032
63;1605
63;5318
63;3342
63;5662
64;3379
64;5498
64;4421
64;553
64;379
65;3620
65;3049
65;96
65;390
65;2115
66;2448
66;3339
66;2867
66;955
66;666
67;5859
67;1015
67;4086
67;5164
67;2064
68;4584
68;3159
68;1087
68;565
68;3181
69;2041
69;3214
69;996
69;3773
69;1729
70;5891
70;3478
70;5797
70;258
70;1773
71;5398
71;5826
71;5149
71;954
71;4359
72;542
72;3232
72;4120
72;5114
72;3499
73;3569
73;1999
73;2663
73;5743
73;2924
74;4585
74;2912
74;908
74;3870
74;1879
75;5509
75;4737
75;783
75;5501
75;2678
76;5317
76;5559
76;879
76;2783
76;3556
77;5812
77;3218
77;5475
77;5128
77;3354
78;3323
78;3191
78;1322
78;3241
78;4061
79;1178
79;472
79;601
79;456
79;1895
80;3826
80;1007
80;2433
80;275
81;3151
81;2281
81;738
81;5276
81;5582
82;5654
82;4218
82;1854
82;4831
82;1369
83;4054
83;1490
