0;2132
0;5581
0;3534
0;2412
0;447
1;226
1;2411
1;1010
1;519
1;902
2;5920
2;3539
2;2657
2;2592
2;88
3;2407
3;1838
3;2873
3;2735
3;3863
4;3144
4;2867
4;4534
4;4548
4;3051
5;2444
5;2989
5;5457
5;4106
5;5898
6;2566
6;3441
6;1768
6;3389
6;419
7;2528
7;404
7;5296
7;4296
7;1515
8;4222
8;4977
8;4893
8;5366
8;3463
9;2433
9;3130
9;3217
9;1782
9;5836
10;1046
10;3390
10;3800
10;2655
10;3475
11;5802
11;5212
11;2598
11;4015
11;893
12;5170
12;5455
12;18
12;3593
12;3892
13;4965
13;5676
13;2158
13;846
13;5283
14;1253
14;866
14;4704
14;5605
14;1357
15;3765
15;2015
15;4447
15;3406
15;3628
16;2074
16;5340
16;3769
16;747
16;44
17;1986
17;1703
17;982
17;2090
17;770
18;5170
18;5455
18;3593
18;232
19;2607
19;5620
19;1819
19;1150
19;3906
20;5191
20;1047
20;5160
20;4495
20;5866
21;4960
21;2277
21;4996
21;1301
21;363
22;5726
22;3862
22;2364
22;2233
22;484
23;879
23;4785
23;4551
23;3068
23;3610
24;4018
24;4139
24;5087
24;3609
24;854
25;1786
25;2007
25;5174
25;1190
25;2966
26;4148
26;511
26;1159
26;5992
26;4013
27;4582
27;1848
27;5463
27;4669
27;1716
28;4932
28;504
28;1851
28;4646
28;2510
29;4892
29;995
29;4102
29;1820
29;4136
30;1888
30;3920
30;3976
30;426
30;493
31;3203
31;2675
31;2013
31;1385
31;5295
32;2855
32;3022
32;2228
32;5988
32;5414
33;3384
33;2899
33;4863
33;2946
33;4898
34;240
34;1402
34;4955
34;5198
34;3944
35;782
35;443
35;865
35;2332
35;3122
36;2008
36;4546
36;709
36;4586
36;4778
37;2345
37;1902
37;4624
37;4886
37;5955
38;4685
38;744
38;1646
38;153
38;2557
39;3908
39;5996
39;967
39;5344
39;3146
40;819
40;5021
40;3437
40;1029
40;1830
41;4846
41;3147
41;4660
41;2267
41;5952
42;2449
42;2723
42;3394
42;5653
42;3504
43;5011
43;3886
43;4534
43;3051
43;2389
44;2497
44;5340
44;4086
44;2203
45;658
45;3996
45;3325
45;2164
45;5679
46;5184
46;4993
46;4664
46;3163
